freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
10181.15,3420.19,13.7,157.36,-62.91,74295264975.94,4
8366.51,4503.05,36.97,289.85,-73.25,74295265481.07,9
11617.91,4943.0,37.75,122.46,-40.28,74295265750.83,3
9813.28,3113.49,11.94,331.69,-78.95,74295266064.56,10
9457.44,2317.53,15.84,51.17,-45.89,74295266134.7,5
10525.92,2861.94,13.52,329.36,-48.76,74295267042.19,8
8683.84,4141.0,37.62,99.84,-62.78,74295267119.32,2
10891.87,5531.0,17.19,204.46,-75.21,74295267684.9,6
9075.3,5576.18,47.32,189.63,-53.72,74295267977.76,7
10180.99,3366.27,13.76,157.43,-64.41,74295268396.13,4
9458.19,2340.72,15.82,51.4,-45.95,74295268452.22,5
11285.43,3788.49,45.21,213.19,-67.53,74295268641.9,1
9763.97,3112.39,11.78,331.93,-79.22,74295269178.05,10
10525.68,2867.47,13.52,329.41,-48.58,74295269904.13,8
8366.79,4474.8,36.8,289.95,-71.79,74295269984.12,9
11618.6,4934.82,37.82,122.6,-39.94,74295270693.83,3
9457.85,2293.99,15.78,51.29,-46.22,74295270792.95,5
8735.02,4208.85,37.52,99.87,-63.8,74295271260.32,2
10180.69,3408.25,13.61,157.19,-63.22,74295271762.4,4
9863.69,3103.84,11.91,331.93,-78.51,74295272290.44,10
11286.01,3816.36,45.24,213.81,-66.85,74295272430.39,1
10526.08,2623.66,13.56,328.97,-47.53,74295272771.6,8
9457.76,2289.72,15.77,51.04,-45.59,74295273086.94,5
10891.07,5073.99,17.16,204.23,-75.94,74295273215.9,6
9075.72,5667.79,47.28,189.74,-52.28,74295273553.94,7
8366.46,4450.96,36.92,290.38,-73.42,74295274458.92,9
10181.58,3374.54,13.73,157.26,-64.08,74295275170.66,4
9456.69,2280.39,15.77,51.37,-45.44,74295275376.66,5
9763.38,3023.67,11.85,331.46,-79.93,74295275394.28,10
10525.94,2724.98,13.48,328.88,-48.46,74295275395.26,8
8734.25,4197.7,37.6,100.12,-63.18,74295275469.18,2
11617.01,5015.86,37.75,122.78,-40.23,74295275628.65,3
11286.37,3754.32,45.27,213.37,-67.44,74295276246.75,1
9457.5,2306.95,15.76,51.19,-45.34,74295277657.05,5
10525.88,2688.37,13.55,329.54,-49.02,74295278120.23,8
10891.78,5244.51,17.04,204.17,-74.22,74295278289.89,6
9763.18,3117.79,11.83,331.71,-78.92,74295278417.95,10
10181.0,3377.25,13.64,157.45,-64.08,74295278545.19,4
8366.73,4497.11,37.03,290.11,-73.59,74295278909.88,9
9075.07,5664.06,47.43,189.74,-53.15,74295279221.73,7
8734.5,4172.83,37.57,99.67,-62.13,74295279666.87,2
9457.62,2332.42,15.9,51.25,-45.65,74295279964.0,5
11285.48,3810.39,45.22,213.27,-67.08,74295280001.07,1
11618.67,4954.74,37.77,122.51,-40.15,74295280644.51,3
10525.68,2855.77,13.46,328.91,-48.97,74295280808.6,8
9863.19,3088.98,11.86,331.74,-78.42,74295281535.74,10
10181.0,3407.92,13.66,157.59,-63.39,74295281922.44,4
9457.83,2343.45,15.79,50.94,-45.6,74295282296.42,5
8366.37,4587.73,37.02,290.03,-73.4,74295283406.98,9
10891.49,5404.64,17.15,204.18,-74.85,74295283534.4,6
10526.03,2915.4,13.54,329.37,-48.16,74295283664.37,8
11286.46,3746.65,45.24,213.63,-66.73,74295283811.46,1
8683.72,4161.79,37.52,99.81,-63.0,74295283839.7,2
9863.75,3063.41,11.88,331.76,-79.8,74295284624.72,10
9458.13,2294.04,15.84,51.19,-44.96,74295284639.87,5
9073.41,5621.97,47.38,190.13,-52.45,74295284885.79,7
10181.29,3399.01,13.62,157.37,-64.65,74295285330.36,4
11617.81,4854.67,37.86,122.33,-40.14,74295285599.25,3
10525.34,2630.08,13.46,329.87,-48.48,74295286579.77,8
9457.16,2334.83,15.86,51.02,-45.45,74295286933.91,5
11286.23,3708.66,45.39,213.62,-66.29,74295287558.11,1
9813.56,3130.94,11.65,331.69,-79.33,74295287688.13,10
8366.81,4505.46,36.89,290.06,-72.79,74295287994.72,9
8785.36,4181.52,37.68,99.91,-63.32,74295288001.49,2
10180.0,3399.34,13.75,157.12,-64.24,74295288729.38,4
10891.3,5513.41,17.09,204.01,-74.42,74295288939.05,6
10525.51,2636.31,13.48,329.29,-48.84,74295289209.85,8
9457.77,2330.0,15.76,51.55,-44.79,74295289268.74,5
11617.46,4928.39,37.72,122.52,-39.77,74295290453.92,3
9074.9,5657.23,47.35,189.7,-52.53,74295290507.75,7
9813.42,3035.22,11.86,331.44,-79.15,74295290819.07,10
11285.86,3771.13,45.22,213.53,-66.53,74295291266.77,1
9458.32,2297.68,15.83,51.44,-45.74,74295291598.74,5
10525.04,2752.44,13.47,329.14,-48.21,74295291846.15,8
10181.32,3310.56,13.7,157.21,-62.93,74295292128.72,4
8734.84,4151.62,37.67,99.8,-62.9,74295292183.01,2
8367.08,4521.77,36.97,289.87,-74.39,74295292500.18,9
9762.81,3095.82,11.8,331.7,-80.01,74295293854.29,10
9457.53,2311.01,15.76,51.54,-44.94,74295293896.43,5
10891.72,5063.76,17.06,203.97,-73.86,74295294452.46,6
10525.66,2882.34,13.45,328.77,-47.95,74295294598.6,8
11285.85,3757.64,45.3,213.78,-66.37,74295295037.9,1
11618.49,4918.94,37.74,122.4,-40.81,74295295382.32,3
10180.48,3426.23,13.62,157.16,-63.26,74295295439.28,4
9074.05,5582.17,47.36,189.76,-53.53,74295296164.99,7
9457.83,2318.92,15.75,51.08,-46.05,74295296207.44,5
8783.98,4208.47,37.54,99.64,-62.88,74295296334.63,2
9813.24,3125.91,11.82,331.58,-78.38,74295296950.11,10
8366.76,4580.26,37.0,290.13,-72.42,74295297021.95,9
10525.37,2902.83,13.47,329.25,-49.2,74295297480.93,8
9457.19,2275.4,15.78,51.45,-45.51,74295298526.36,5
11286.62,3765.88,45.08,213.47,-67.02,74295298795.55,1
10181.88,3428.69,13.68,157.59,-62.81,74295298865.51,4
10891.73,5243.88,17.09,204.01,-74.92,74295299516.22,6
9763.32,3111.35,11.9,331.48,-79.16,74295300076.02,10
11617.48,4857.84,37.78,122.38,-39.21,74295300301.26,3
10526.25,2616.53,13.53,329.76,-47.74,74295300383.76,8
8734.51,4179.26,37.65,100.07,-62.58,74295300543.1,2
9457.39,2334.72,15.82,51.13,-44.57,74295300801.76,5
8366.81,4576.0,36.96,290.17,-73.82,74295301602.2,9
9074.45,5672.83,47.38,189.97,-52.85,74295301747.16,7
10181.18,3342.67,13.64,157.12,-63.12,74295302294.2,4
11286.31,3777.45,45.18,213.6,-66.89,74295302561.43,1
10524.96,2663.8,13.49,328.8,-48.0,74295303000.3,8
9458.48,2332.18,15.84,51.15,-44.04,74295303136.48,5
9763.17,3022.91,11.78,331.38,-78.95,74295303187.37,10
8783.84,4189.04,37.7,99.64,-62.41,74295304722.36,2
10891.46,5456.32,17.01,204.11,-74.47,74295304760.1,6
11617.25,4935.79,37.78,122.32,-38.84,74295305159.1,3
9457.91,2310.78,15.86,51.32,-43.93,74295305468.66,5
10180.62,3371.32,13.7,157.57,-63.18,74295305636.87,4
10525.81,2762.38,13.48,329.44,-48.09,74295305664.1,8
8367.39,4474.44,37.0,290.2,-73.37,74295306178.21,9
9763.65,3090.98,11.86,331.61,-79.92,74295306210.28,10
11286.58,3811.15,45.27,213.46,-67.37,74295306338.88,1
9074.99,5608.35,47.32,189.39,-52.11,74295307419.99,7
9457.02,2298.69,15.84,51.05,-45.81,74295307779.44,5
10526.0,2827.66,13.52,329.51,-48.16,74295308426.48,8
8684.97,4109.81,37.47,99.84,-61.88,74295308911.4,2
10181.2,3398.12,13.67,157.59,-63.36,74295309008.19,4
9813.36,3049.91,11.87,331.54,-79.83,74295309301.26,10
9457.5,2317.38,15.8,50.87,-46.18,74295310078.13,5
11618.57,4972.31,37.77,122.27,-40.21,74295310094.88,3
11286.29,3779.48,45.29,213.89,-66.85,74295310150.03,1
10891.05,5522.17,17.07,204.4,-73.9,74295310216.42,6
8366.99,4493.01,36.96,290.13,-73.5,74295310652.65,9
10525.68,2914.89,13.55,329.14,-47.33,74295311254.14,8
9863.14,3049.93,11.95,331.77,-80.03,74295312351.17,10
9457.07,2287.07,15.78,51.37,-45.14,74295312395.51,5
10181.59,3385.27,13.73,157.41,-62.62,74295312406.3,4
8784.47,4130.54,37.55,99.8,-63.75,74295313021.21,2
9074.38,5617.35,47.38,190.26,-52.31,74295313028.34,7
11287.34,3778.42,45.05,213.37,-66.55,74295313929.52,1
10526.3,2685.12,13.48,329.18,-48.42,74295314169.03,8
9458.1,2305.67,15.79,51.13,-44.71,74295314682.58,5
11617.44,4896.04,37.8,122.54,-40.92,74295315067.2,3
8366.41,4484.32,36.95,289.83,-73.13,74295315145.66,9
9812.65,3072.86,11.89,331.43,-79.54,74295315401.11,10
10891.04,5052.91,17.03,203.86,-74.92,74295315738.59,6
10180.96,3396.53,13.63,157.37,-63.24,74295315791.57,4
10525.81,2639.26,13.48,329.19,-48.44,74295316854.15,8
9457.66,2297.26,15.74,51.17,-44.89,74295316988.25,5
8685.5,4242.82,37.6,100.18,-62.65,74295317151.75,2
11285.84,3760.37,45.22,213.16,-66.86,74295317707.94,1
9864.41,3092.13,11.93,331.4,-77.96,74295318473.96,10
9074.71,5627.43,47.37,189.65,-53.15,74295318645.69,7
10180.92,3429.54,13.72,157.27,-63.97,74295319188.1,4
9458.8,2303.48,15.82,51.15,-45.04,74295319285.51,5
10525.3,2744.79,13.54,329.6,-48.04,74295319493.41,8
8366.78,4479.75,36.95,290.15,-73.66,74295319629.98,9
11617.63,4934.7,37.82,122.58,-40.32,74295319963.23,3
10891.38,5236.8,17.08,204.46,-75.05,74295320791.5,6
8734.46,4167.73,37.57,99.95,-62.26,74295321394.56,2
11285.7,3788.37,45.28,213.32,-66.85,74295321468.32,1
9813.05,3041.94,11.86,331.49,-78.79,74295321566.09,10
9457.6,2333.09,15.81,51.26,-45.14,74295321588.98,5
10525.88,2796.21,13.49,329.31,-48.45,74295322238.21,8
10180.69,3478.12,13.75,157.31,-63.31,74295322617.65,4
9457.84,2281.11,15.79,51.56,-45.37,74295323922.07,5
8366.75,4543.81,36.99,289.92,-74.1,74295324109.73,9
9074.71,5670.78,47.34,189.51,-52.67,74295324273.12,7
9862.97,3065.31,11.84,331.79,-78.84,74295324608.02,10
11617.66,4951.67,37.81,122.46,-40.12,74295324897.93,3
10526.03,2901.58,13.51,329.42,-48.3,74295325034.42,8
11285.75,3756.29,45.26,213.07,-66.42,74295325256.69,1
8734.6,4207.96,37.62,100.2,-63.51,74295325562.29,2
10891.5,5366.04,17.09,204.18,-74.18,74295326028.3,6
10180.87,3418.51,13.79,157.48,-63.52,74295326095.77,4
9458.14,2323.84,15.81,51.05,-45.75,74295326203.18,5
9763.29,3103.12,11.88,331.58,-80.55,74295327673.33,10
10526.05,2613.95,13.55,329.23,-48.59,74295327936.0,8
9457.65,2328.18,15.76,50.96,-45.49,74295328527.03,5
8366.74,4509.77,36.92,290.28,-72.67,74295328653.54,9
11286.13,3725.1,45.16,213.58,-66.68,74295329012.98,1
10179.72,3414.9,13.61,157.39,-63.91,74295329514.28,4
8685.01,4188.03,37.56,100.04,-63.26,74295329770.25,2
11618.35,4935.05,37.73,122.43,-40.45,74295329849.61,3
9074.91,5464.9,47.3,190.2,-53.91,74295329943.9,7
10525.4,2731.8,13.44,329.12,-48.28,74295330549.95,8
9863.85,3124.97,11.86,331.69,-79.65,74295330776.45,10
9457.83,2323.01,15.8,51.24,-45.59,74295330855.21,5
10891.04,5509.3,17.05,204.07,-75.09,74295331394.34,6
11286.47,3810.19,45.22,213.91,-67.38,74295332738.08,1
10180.85,3384.47,13.65,157.33,-63.77,74295332929.18,4
8366.01,4527.29,36.97,289.79,-72.7,74295333163.31,9
9457.3,2314.09,15.8,50.86,-45.37,74295333178.22,5
10525.34,2748.86,13.51,329.64,-47.63,74295333281.75,8
9762.95,3079.2,11.85,332.01,-79.04,74295333901.42,10
8683.76,4156.11,37.62,99.58,-62.91,74295333958.28,2
11617.7,4923.82,37.75,122.42,-40.24,74295334784.65,3
9074.67,5642.37,47.33,190.06,-52.33,74295335408.8,7
9457.1,2324.29,15.81,51.29,-45.07,74295335492.31,5
10525.81,2799.56,13.49,329.18,-48.18,74295336030.61,8
10181.01,3404.28,13.74,157.43,-64.69,74295336313.65,4
11286.28,3840.04,45.21,213.49,-67.76,74295336548.27,1
10891.86,4948.58,17.14,203.77,-74.92,74295336903.64,6
9863.84,3052.0,11.81,331.71,-78.76,74295336980.62,10
8367.86,4473.67,36.99,290.03,-73.63,74295337690.6,9
9458.15,2379.53,15.81,51.1,-45.7,74295337816.6,5
8785.3,4241.76,37.58,99.78,-61.97,74295338114.39,2
10525.35,2894.14,13.54,329.14,-48.04,74295338830.17,8
11618.25,4866.22,37.79,122.85,-40.55,74295339708.47,3
10181.03,3401.56,13.64,157.06,-63.74,74295339717.92,4
9862.77,3084.46,11.85,331.76,-79.63,74295340032.62,10
9457.84,2311.07,15.83,51.35,-45.13,74295340196.13,5
11286.8,3796.51,45.25,213.07,-67.28,74295340388.31,1
9074.65,5725.52,47.36,189.9,-53.61,74295341051.17,7
10525.78,2665.56,13.43,329.16,-48.53,74295341724.31,8
10891.55,5260.04,17.05,204.22,-75.3,74295341852.22,6
8365.99,4565.71,36.95,290.57,-73.43,74295342164.28,9
8684.28,4173.53,37.59,99.99,-63.92,74295342356.15,2
9457.66,2349.91,15.77,51.61,-45.72,74295342507.2,5
9863.23,3089.7,11.81,331.58,-78.5,74295343117.07,10
10181.1,3419.35,13.64,157.36,-62.7,74295343119.48,4
11286.53,3802.05,45.21,213.26,-67.4,74295344184.82,1
10525.53,2640.28,13.57,329.32,-48.28,74295344389.87,8
11618.33,4834.41,37.75,122.57,-39.78,74295344574.69,3
9456.91,2302.04,15.75,51.53,-43.98,74295344857.11,5
9863.27,3055.13,11.93,331.82,-78.37,74295346206.78,10
8735.28,4224.33,37.56,99.96,-62.4,74295346529.68,2
10181.02,3451.63,13.79,157.27,-64.23,74295346538.83,4
8367.31,4481.55,36.94,290.26,-73.2,74295346729.98,9
9075.01,5621.32,47.33,189.65,-52.0,74295346776.69,7
10525.58,2744.04,13.54,328.84,-48.3,74295347030.14,8
10890.82,5379.91,17.15,204.29,-74.35,74295347112.26,6
9458.57,2311.5,15.9,51.37,-45.05,74295347159.15,5
11286.67,3761.6,45.24,213.54,-66.85,74295347986.86,1
9813.58,3109.23,11.77,331.39,-79.69,74295349261.91,10
11617.92,4924.51,37.84,122.42,-39.82,74295349409.1,3
9457.91,2318.02,15.77,51.29,-45.34,74295349470.65,5
10525.43,2819.4,13.54,329.34,-46.96,74295349774.18,8
10180.95,3380.83,13.72,157.64,-64.09,74295349990.46,4
8734.27,4257.58,37.55,99.96,-63.02,74295350754.01,2
8367.71,4439.15,37.0,289.95,-72.88,74295351211.54,9
11286.52,3782.02,45.25,213.57,-67.07,74295351748.47,1
9458.0,2318.44,15.86,51.27,-46.72,74295351788.68,5
9813.18,3091.05,11.85,331.9,-78.83,74295352371.13,10
9073.37,5719.95,47.29,189.81,-53.02,74295352398.01,7
10891.69,5581.35,17.1,204.16,-74.13,74295352492.17,6
10526.55,2876.33,13.47,329.35,-48.43,74295352593.58,8
10181.31,3445.78,13.64,157.56,-63.86,74295353371.29,4
9458.18,2345.77,15.78,51.37,-45.13,74295354107.12,5
11617.11,4832.06,37.79,122.53,-41.13,74295354333.61,3
8734.8,4206.09,37.59,99.69,-62.16,74295355011.59,2
9813.34,3083.48,11.87,331.83,-79.61,74295355462.19,10
10525.17,2578.14,13.5,329.49,-48.88,74295355469.91,8
11286.49,3729.18,45.21,213.56,-67.27,74295355530.49,1
8366.65,4438.15,36.94,290.43,-73.21,74295355650.69,9
9458.57,2312.2,15.8,50.75,-44.4,74295356452.89,5
10181.36,3396.36,13.67,157.35,-63.88,74295356817.07,4
10525.81,2668.9,13.53,329.25,-48.58,74295358048.04,8
10891.47,5152.89,17.11,204.09,-75.27,74295358073.52,6
9075.37,5709.59,47.28,190.15,-52.2,74295358117.97,7
9763.03,3052.74,11.92,331.64,-78.44,74295358545.67,10
9457.48,2353.17,15.84,51.08,-44.98,74295358765.09,5
11617.55,5010.68,37.81,122.15,-40.23,74295359165.67,3
8784.2,4145.64,37.53,99.55,-64.13,74295359217.68,2
11287.04,3744.71,45.29,213.75,-67.45,74295359259.67,1
8367.67,4465.27,37.04,289.99,-74.3,74295360088.84,9
10180.52,3367.53,13.73,157.61,-63.77,74295360213.43,4
10525.47,2749.03,13.54,329.37,-48.87,74295360716.95,8
9457.38,2305.46,15.86,51.19,-45.55,74295361118.26,5
9812.89,3101.49,11.83,331.44,-79.41,74295361598.41,10
11287.2,3709.42,45.23,213.14,-68.34,74295363004.38,1
10891.12,5162.04,17.14,204.11,-73.95,74295363226.41,6
8685.15,4226.61,37.53,99.68,-62.28,74295363363.32,2
9457.44,2338.72,15.76,50.83,-45.29,74295363423.72,5
10525.64,2787.53,13.46,329.19,-48.85,74295363465.98,8
10181.3,3416.76,13.64,157.29,-64.27,74295363580.96,4
9074.76,5681.31,47.4,189.85,-53.01,74295363827.55,7
11617.07,4948.62,37.78,122.46,-38.94,74295364176.35,3
8366.68,4523.07,36.97,290.07,-73.14,74295364554.11,9
9762.81,3090.94,11.87,331.56,-78.64,74295364699.9,10
9457.01,2319.35,15.72,50.76,-44.18,74295365762.43,5
10525.51,2869.31,13.55,329.51,-47.78,74295366253.51,8
11285.43,3798.98,45.27,213.6,-66.77,74295366713.8,1
10181.76,3436.41,13.65,157.2,-63.89,74295366997.72,4
8683.46,4187.42,37.61,99.71,-62.84,74295367589.93,2
9813.09,3100.43,11.94,331.84,-79.16,74295367790.84,10
9457.42,2319.56,15.76,50.98,-45.79,74295368081.78,5
10890.58,5356.49,17.07,204.11,-74.41,74295368388.44,6
8367.31,4542.92,36.95,290.52,-72.91,74295369077.17,9
10524.13,2671.42,13.51,329.24,-48.28,74295369122.82,8
11617.79,4850.4,37.84,122.58,-40.67,74295369124.97,3
9075.05,5537.15,47.33,190.17,-53.48,74295369508.87,7
9457.32,2312.52,15.88,51.41,-45.2,74295370401.34,5
10180.23,3409.59,13.77,157.5,-62.8,74295370434.13,4
11286.48,3779.64,45.24,213.48,-66.66,74295370512.78,1
9812.77,3051.88,11.82,331.4,-78.83,74295370891.27,10
8684.16,4117.34,37.65,100.2,-62.78,74295371777.35,2
10524.83,2699.0,13.58,329.04,-48.23,74295371794.24,8
9458.07,2345.0,15.64,51.43,-45.39,74295372713.86,5
8366.49,4587.29,36.94,290.0,-72.62,74295373620.09,9
10891.89,5541.83,17.07,204.12,-75.21,74295373744.93,6
10180.7,3356.76,13.73,157.32,-63.44,74295373843.72,4
9863.47,3067.44,11.81,331.62,-80.65,74295373943.15,10
11618.11,4919.81,37.88,122.81,-40.52,74295373975.37,3
11286.5,3687.44,45.19,213.34,-66.68,74295374292.42,1
10524.72,2750.18,13.47,329.54,-47.96,74295374493.25,8
9074.57,5644.38,47.34,189.93,-53.02,74295375046.02,7
9457.53,2360.05,15.86,51.07,-45.47,74295375058.87,5
8734.44,4184.0,37.59,100.22,-63.19,74295375894.69,2
9813.2,3088.16,11.79,331.9,-79.38,74295377010.59,10
10181.44,3370.78,13.67,157.61,-64.32,74295377200.48,4
10525.72,2824.84,13.5,329.03,-48.27,74295377243.42,8
9457.31,2304.57,15.72,50.88,-45.02,74295377418.91,5
11285.54,3799.63,45.24,213.78,-67.37,74295377979.86,1
8367.21,4519.81,36.88,289.93,-72.37,74295378207.39,9
11617.07,4954.4,37.79,122.15,-40.56,74295378895.18,3
10891.26,4987.17,17.14,203.98,-75.21,74295379286.76,6
9458.12,2333.74,15.7,51.27,-44.46,74295379723.48,5
10525.79,2864.9,13.56,329.43,-48.49,74295380068.26,8
8784.02,4143.63,37.59,99.9,-63.33,74295380078.69,2
9861.83,3039.84,11.85,331.7,-78.5,74295380098.75,10
10181.41,3396.56,13.66,157.2,-63.74,74295380571.26,4
9074.39,5617.65,47.34,189.96,-53.09,74295380690.4,7
11286.91,3768.33,45.28,213.69,-68.29,74295381779.49,1
9458.19,2301.58,15.81,51.15,-44.67,74295382057.22,5
8366.55,4445.97,37.0,290.37,-73.14,74295382727.2,9
10525.61,2585.92,13.5,329.04,-48.67,74295382933.16,8
9812.52,3025.16,11.95,331.49,-79.46,74295383138.59,10
11617.58,4899.21,37.8,122.32,-39.85,74295383849.58,3
10180.91,3370.78,13.72,157.57,-63.1,74295383967.83,4
8734.82,4216.98,37.63,99.72,-62.67,74295384222.32,2
10891.3,5146.78,17.08,204.27,-74.55,74295384273.93,6
9457.52,2344.93,15.84,51.38,-45.48,74295384358.8,5
10525.62,2710.14,13.55,329.16,-48.02,74295385519.08,8
11285.7,3720.59,45.15,213.69,-68.1,74295385547.82,1
9812.71,3105.61,11.95,331.52,-78.65,74295386163.75,10
9074.53,5719.51,47.38,189.99,-53.56,74295386308.05,7
9457.63,2317.59,15.81,51.36,-44.22,74295386703.73,5
8365.62,4507.18,36.97,290.09,-74.08,74295387173.17,9
10180.4,3399.03,13.71,157.01,-63.28,74295387338.61,4
10525.84,2766.81,13.51,329.16,-48.61,74295388229.22,8
8734.95,4193.66,37.58,99.75,-63.47,74295388439.3,2
11618.58,4888.66,37.82,122.44,-40.17,74295388748.8,3
9457.79,2321.57,15.7,51.35,-44.73,74295389021.31,5
11286.56,3746.5,45.29,213.54,-67.46,74295389268.41,1
9813.31,3037.82,11.98,331.87,-79.02,74295389269.36,10
10891.23,5245.79,17.07,204.28,-74.27,74295389420.71,6
10181.37,3363.78,13.67,157.61,-63.04,74295390737.64,4
10525.52,2896.23,13.52,329.1,-48.61,74295390996.04,8
9457.96,2335.82,15.68,51.53,-45.78,74295391342.88,5
8367.42,4605.83,37.02,290.36,-73.49,74295391680.34,9
9074.41,5636.46,47.31,189.88,-53.98,74295392027.55,7
9863.25,3077.9,11.91,331.58,-79.05,74295392307.18,10
8734.62,4143.4,37.63,99.57,-62.34,74295392632.96,2
11286.0,3770.89,45.2,213.58,-67.55,74295393014.91,1
11617.73,4868.91,37.77,122.37,-40.88,74295393637.46,3
9457.69,2336.74,15.75,51.54,-45.46,74295393678.7,5
10525.24,2959.26,13.48,329.19,-47.85,74295393892.26,8
10181.66,3369.81,13.64,157.35,-63.95,74295394101.42,4
10891.69,5587.5,17.1,203.93,-74.39,74295394666.5,6
9863.43,3095.21,11.92,331.92,-78.7,74295395385.08,10
9457.74,2331.31,15.79,51.21,-45.11,74295396015.43,5
8367.29,4489.85,36.94,289.9,-73.41,74295396286.17,9
8684.17,4156.31,37.59,99.52,-63.61,74295396776.36,2
11286.59,3759.78,45.17,213.48,-65.93,74295396785.8,1
10525.62,2641.12,13.47,329.59,-48.63,74295396851.52,8
10181.11,3449.64,13.63,157.67,-63.98,74295397471.24,4
9074.04,5652.45,47.36,190.25,-53.18,74295397664.01,7
9456.83,2330.24,15.76,51.02,-44.35,74295398346.75,5
9763.88,3074.22,11.87,331.62,-81.0,74295398480.29,10
11618.29,4997.91,37.76,122.43,-41.21,74295398506.37,3
10525.98,2710.59,13.54,329.67,-48.08,74295399492.64,8
10890.19,4929.41,17.06,204.07,-75.2,74295400254.0,6
11286.4,3727.8,45.3,213.13,-66.48,74295400545.58,1
9457.58,2375.9,15.82,51.21,-45.73,74295400676.98,5
8366.67,4533.67,37.02,290.39,-73.52,74295400776.02,9
10180.42,3430.89,13.67,157.22,-63.47,74295400920.87,4
8684.58,4182.66,37.61,99.75,-62.1,74295400932.67,2
9863.04,3074.01,11.92,331.77,-79.27,74295401554.51,10
10525.51,2774.21,13.43,329.02,-48.72,74295402203.23,8
9457.21,2325.15,15.74,51.25,-44.3,74295403052.88,5
9074.13,5593.68,47.29,190.15,-51.86,74295403316.46,7
11616.91,5049.54,37.75,122.66,-39.93,74295403504.28,3
11286.19,3768.61,45.36,213.18,-66.45,74295404273.38,1
10181.35,3383.85,13.61,156.88,-63.43,74295404351.76,4
9763.31,3109.78,11.76,331.25,-80.03,74295404628.53,10
10526.12,2755.08,13.48,329.1,-49.8,74295404977.44,8
8684.24,4184.12,37.54,99.77,-63.2,74295405115.33,2
10891.05,5224.28,17.05,204.05,-74.45,74295405183.41,6
8367.15,4543.09,36.92,290.22,-72.42,74295405309.69,9
9458.08,2341.2,15.84,51.19,-45.58,74295405378.03,5
9457.6,2367.74,15.67,51.15,-45.52,74295407719.23,5
10525.24,2936.31,13.52,329.48,-48.72,74295407732.52,8
10180.71,3416.05,13.72,157.74,-63.05,74295407735.61,4
9861.69,3075.59,11.83,331.96,-79.18,74295407738.31,10
11285.88,3741.7,45.26,213.5,-66.38,74295408041.99,1
11617.88,5017.2,37.78,122.3,-40.63,74295408553.82,3
9074.04,5582.35,47.31,189.68,-53.16,74295408910.14,7
8734.54,4198.83,37.62,99.98,-62.77,74295409299.45,2
8366.66,4488.74,36.95,290.31,-73.84,74295409852.78,9
9457.89,2321.87,15.78,51.22,-45.32,74295410086.96,5
10890.78,5312.25,16.99,204.41,-74.14,74295410407.69,6
10525.5,2621.36,13.44,329.1,-48.8,74295410668.83,8
9764.05,3100.41,11.94,331.69,-78.82,74295410813.9,10
10181.73,3412.66,13.74,157.52,-63.58,74295411151.65,4
11285.86,3805.43,45.22,213.61,-66.63,74295411783.69,1
9458.05,2360.7,15.87,51.07,-45.09,74295412408.84,5
10525.51,2691.42,13.58,328.72,-48.11,74295413290.19,8
8734.56,4211.53,37.56,99.86,-62.45,74295413498.28,2
11618.08,4905.8,37.75,122.62,-39.99,74295413571.02,3
9813.65,3081.24,11.89,331.8,-79.82,74295413914.31,10
8366.37,4524.78,36.95,290.27,-72.99,74295414341.52,9
9074.45,5685.38,47.44,189.68,-53.65,74295414492.49,7
10180.7,3421.87,13.66,157.47,-63.75,74295414564.31,4
9457.61,2288.7,15.83,51.26,-45.26,74295414769.54,5
11286.27,3816.8,45.31,213.52,-66.94,74295415589.12,1
10891.14,5528.24,17.08,204.27,-74.93,74295415719.93,6
10525.62,2718.29,13.45,329.13,-48.71,74295415981.61,8
9863.39,3048.51,11.89,331.38,-79.42,74295416995.55,10
9457.99,2302.99,15.74,51.27,-45.46,74295417058.23,5
8683.99,4187.07,37.62,99.75,-62.5,74295417709.81,2
10182.04,3419.58,13.68,157.56,-64.08,74295417986.18,4
11617.84,4959.35,37.8,122.64,-40.51,74295418476.83,3
10524.8,2833.0,13.43,329.71,-48.13,74295418699.9,8
8366.51,4510.18,36.9,290.32,-72.48,74295418866.3,9
9457.78,2278.23,15.73,51.16,-45.37,74295419361.23,5
11286.56,3722.31,45.24,213.4,-67.18,74295419405.92,1
9763.47,3155.26,11.81,331.36,-79.53,74295420044.06,10
9074.86,5539.87,47.36,190.02,-52.61,74295420177.87,7
10891.44,4984.04,17.12,204.16,-73.93,74295421248.18,6
10180.83,3418.87,13.71,157.55,-63.03,74295421405.76,4
10524.82,2887.96,13.38,329.39,-48.46,74295421532.9,8
9458.08,2320.08,15.77,51.21,-45.44,74295421639.46,5
8684.59,4237.77,37.59,100.05,-63.32,74295421896.88,2
11285.85,3813.1,45.25,213.76,-67.04,74295423128.23,1
9863.49,3121.58,11.83,331.77,-78.33,74295423199.31,10
8366.13,4472.59,36.96,289.97,-73.31,74295423376.48,9
11617.26,4859.64,37.85,122.81,-40.38,74295423436.17,3
9458.03,2311.52,15.73,51.04,-45.29,74295423959.54,5
10525.85,2622.4,13.55,329.6,-47.03,74295424420.86,8
10180.39,3347.64,13.71,157.46,-63.62,74295424824.63,4
9075.01,5598.69,47.34,189.98,-53.47,74295425717.74,7
8684.11,4156.77,37.6,100.1,-62.09,74295426134.65,2
